sentence	predicted	label	kotogram
恐れ入りますが、こちらで少々お待ちいただけませんか？		kenjogo	⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢこちらᵖpronounʳコチラ⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢ少々ᵖnoun:common-noun:adverb-possibleʳショウショウ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ待ちᵖverb:general:godan-ta:conjunctiveᵇ待つᵈ待つʳマチ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉
恐れ入りますが、このメールはどちら様がお送りになりましたでしょうか。	kenjogo	sonkeigo,kenjogo	⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢこのᵖattributiveʳコノ⌉⌈ˢメールᵖnoun:common-noun:suru-possible⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢどちらᵖpronounʳドチラ⌉⌈ˢ様ᵖsuffix:noun-likeʳサマ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ送りᵖnoun:common-nounʳオクリ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢなりᵖverb:non-self-reliant:godan-ra:conjunctiveᵇなるᵈなるʳナリ⌉⌈ˢましᵖauxiliary-verb:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢでしょうᵖauxiliary-verb:auxv-desu:volitional-presumptiveᵇですᵈですʳデショウ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐れ入りますが、どちら様でいらっしゃいますか。	sonkeigo	sonkeigo,kenjogo	⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢどちらᵖpronounʳドチラ⌉⌈ˢ様ᵖsuffix:noun-likeʳサマ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢいらっしゃいᵖverb:non-self-reliant:godan-ra:conjunctive-i-soundᵇいらっしゃるᵈいらっしゃるʳイラッシャイ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐れ入りますが、もう一度、座席のベルトをお確かめ下さいますよう、お願いします。		kenjogo	⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢもう一度ᵖnoun:common-noun:adverb-possibleʳモウイチド⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ座席ᵖnoun:common-nounʳザセキ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢベルトᵖnoun:common-noun⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ確かめᵖverb:general:e-ichidan-ma:conjunctiveᵇ確かめるᵈ確かめるʳタシカメ⌉⌈ˢ下さいᵖverb:non-self-reliant:godan-ra:conjunctive-i-soundᵇ下さるᵈ下さるʳクダサイ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:attributiveʳマス⌉⌈ˢようᵖshape-word:auxiliary-verb-stemʳヨウ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ願いᵖverb:non-self-reliant:godan-waa:conjunctiveᵇ願うᵈ願うʳネガイ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐れ入りますが、少々お待ちいただけますでしょうか。		sonkeigo	⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ少々ᵖnoun:common-noun:adverb-possibleʳショウショウ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ待ちᵖverb:general:godan-ta:conjunctiveᵇ待つᵈ待つʳマチ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢでしょうᵖauxiliary-verb:auxv-desu:volitional-presumptiveᵇですᵈですʳデショウ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐れ入りますが、飛行機はたった今離陸しましたので、次の便をご利用ください。	ojousama	neutral	⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ飛行機ᵖnoun:common-nounʳヒコウキ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢたったᵖadverbʳタッタ⌉⌈ˢ今ᵖnoun:common-noun:adverb-possibleʳイマ⌉⌈ˢ離陸ᵖnoun:common-noun:suru-possibleʳリリク⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢましᵖauxiliary-verb:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ次ᵖnoun:common-nounʳツギ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ便ᵖnoun:common-nounʳビン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢご利用ᵖnoun:common-nounʳゴリヨウ⌉⌈ˢくださいᵖverb:non-self-reliant:godan-ra:imperativeᵇくださるᵈくださるʳクダサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐れ入りますが、飛行機は今離陸しましたので、次の便をご利用ください。	ojousama	neutral	⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ飛行機ᵖnoun:common-nounʳヒコウキ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ今ᵖnoun:common-noun:adverb-possibleʳイマ⌉⌈ˢ離陸ᵖnoun:common-noun:suru-possibleʳリリク⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢましᵖauxiliary-verb:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ次ᵖnoun:common-nounʳツギ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ便ᵖnoun:common-nounʳビン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢご利用ᵖnoun:common-nounʳゴリヨウ⌉⌈ˢくださいᵖverb:non-self-reliant:godan-ra:imperativeᵇくださるᵈくださるʳクダサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐れ多いことでござる。	neutral	bushi	⌈ˢ恐れ多いᵖadjective:general:adjective:attributiveʳオソレオウイ⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢござるᵖverb:non-self-reliant:godan-ra:terminalʳゴザル⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐縮だが、残業してもらわないと。	hakataben	neutral	⌈ˢ恐縮ᵖnoun:common-noun:suru-possibleʳキョウシュク⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ残業ᵖnoun:common-noun:suru-possibleʳザンギョウ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢもらわᵖverb:non-self-reliant:godan-waa:imperfectiveᵇもらうᵈもらうʳモラワ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐縮ですが、もう一度おっしゃっていただけますでしょうか。	neutral,sonkeigo	sonkeigo	⌈ˢ恐縮ᵖnoun:common-noun:suru-possibleʳキョウシュク⌉⌈ˢですᵖauxiliary-verb:auxv-desu:terminalʳデス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢもう一度ᵖnoun:common-noun:adverb-possibleʳモウイチド⌉⌈ˢおっしゃっᵖverb:general:godan-ra:conjunctive-geminateᵇおっしゃるᵈおっしゃるʳオッシャッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢでしょうᵖauxiliary-verb:auxv-desu:volitional-presumptiveᵇですᵈですʳデショウ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
息子はたくさんの質問をして私を悩ませることがよくある。	neutral	kyoshigo	⌈ˢ息子ᵖnoun:common-nounʳムスコ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢたくさんᵖshape-word:generalʳタクサン⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ質問ᵖnoun:common-noun:suru-possibleʳシツモン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢ私ᵖpronounʳワタクシ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ悩まᵖverb:general:godan-ma:imperfectiveᵇ悩むᵈ悩むʳナヤマ⌉⌈ˢせるᵖauxiliary-verb:e-ichidan-sa:attributiveʳセル⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢよくᵖadverbʳヨク⌉⌈ˢあるᵖverb:non-self-reliant:godan-ra:terminalʳアル⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恵子はいつもグースカ寝てるじゃないか。食事を楽しんで貰いたい気持ちは分かるが、そんな慌てるな。	neutral	hakataben	⌈ˢ恵子ᵖnoun:proper-noun:person-name:given-nameʳケイコ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢいつもᵖnoun:common-noun:adverb-possibleʳイツモ⌉⌈ˢグースカᵖnoun:common-noun⌉⌈ˢ寝ᵖverb:general:e-ichidan-na:conjunctiveᵇ寝るᵈ寝るʳネ⌉⌈ˢてるᵖauxiliary-verb:e-ichidan-ta:terminalʳテル⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ食事ᵖnoun:common-noun:suru-possibleʳショクジ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ楽しんᵖverb:general:godan-ma:conjunctive-nasalᵇ楽しむᵈ楽しむʳタノシン⌉⌈ˢでᵖparticle:conjunctive-particleʳデ⌉⌈ˢ貰いᵖverb:non-self-reliant:godan-waa:conjunctiveᵇ貰うᵈ貰うʳモライ⌉⌈ˢたいᵖauxiliary-verb:auxv-tai:attributiveʳタイ⌉⌈ˢ気持ちᵖnoun:common-nounʳキモチ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ分かるᵖverb:general:godan-ra:terminalʳワカル⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢそんなᵖattributiveʳソンナ⌉⌈ˢ慌てるᵖverb:general:e-ichidan-ta:terminalʳアワテル⌉⌈ˢなᵖparticle:sentence-final-particleʳナ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
悪に報いるに善を持ってせよ。	guntai	neutral	⌈ˢ悪ᵖnoun:common-noun:pos2-unk1ʳワル⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢ報いるᵖverb:general:i-ichidan-a:terminalʳムクイル⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ善ᵖnoun:common-nounʳゼン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ持っᵖverb:general:godan-ta:conjunctive-geminateᵇ持つᵈ持つʳモッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢせよᵖverb:non-self-reliant:sa-irregular:imperativeᵇするᵈするʳセヨ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
悪意でしたのではない。	neutral	ojousama	⌈ˢ悪意ᵖnoun:common-nounʳアクイ⌉⌈ˢでしᵖauxiliary-verb:auxv-desu:conjunctiveᵇですᵈですʳデシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
悪質な業者を排除せよ。	guntai	neutral	⌈ˢ悪質ᵖshape-word:generalʳアクシツ⌉⌈ˢなᵖauxiliary-verb:auxv-da:attributiveᵇだᵈだʳナ⌉⌈ˢ業者ᵖnoun:common-nounʳギョウシャ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ排除ᵖnoun:common-noun:suru-possibleʳハイジョ⌉⌈ˢせよᵖverb:non-self-reliant:sa-irregular:imperativeᵇするᵈするʳセヨ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
情報量多すぎ	neutral	netslang	⌈ˢ情報量ᵖnoun:common-nounʳジョウホウリョウ⌉⌈ˢ多ᵖadjective:general:adjective:stemᵇ多いᵈ多いʳオオ⌉⌈ˢすぎᵖverb:non-self-reliant:i-ichidan-ga:conjunctiveᵇすぎるᵈすぎるʳスギ⌉
情弱すぎる。	neutral	netslang	⌈ˢ情弱ᵖnoun:common-nounʳジョウジャク⌉⌈ˢすぎるᵖverb:non-self-reliant:i-ichidan-ga:terminalʳスギル⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
情弱乙。	neutral	netslang	⌈ˢ情弱ᵖnoun:common-nounʳジョウジャク⌉⌈ˢ乙ᵖnoun:common-nounʳオツ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
情緒が追いつかない	neutral	netslang	⌈ˢ情緒ᵖnoun:common-nounʳジョウチョ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ追いつかᵖverb:general:godan-ka:imperfectiveᵇ追いつくᵈ追いつくʳオイツカ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉
情緒不安定	neutral	netslang	⌈ˢ情緒ᵖnoun:common-nounʳジョウチョ⌉⌈ˢ不安定ᵖnoun:common-noun:pos2-unk1ʳフアンテイ⌉
意外な結果が発表された。	sonkeigo	neutral	⌈ˢ意外ᵖshape-word:generalʳイガイ⌉⌈ˢなᵖauxiliary-verb:auxv-da:attributiveᵇだᵈだʳナ⌉⌈ˢ結果ᵖnoun:common-noun:adverb-possibleʳケッカ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ発表ᵖnoun:common-noun:suru-possibleʳハッピョウ⌉⌈ˢさᵖverb:non-self-reliant:sa-irregular:imperfective-saᵇするᵈするʳサ⌉⌈ˢれᵖauxiliary-verb:auxv-reru:conjunctiveᵇれるᵈれるʳレ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
意見を求めると	neutral	hakataben	⌈ˢ意見ᵖnoun:common-noun:suru-possibleʳイケン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ求めるᵖverb:general:e-ichidan-ma:terminalʳモトメル⌉⌈ˢとᵖparticle:case-particleʳト⌉
愛は寛容にして慈悲あり。愛は妬まず、愛は誇らず、驕らず、非禮を行はず、己の利を求めず、憤ほらず、人の惡を念はず、不義を喜ばずして、眞理の喜ぶところを喜び、凡そ事忍び、おほよそ事信じ、おほよそ事望み、おほよそ事耐ふるなり。愛は長久までも絶ゆることなし。然れど預言は廢れ、異言は止み、知識もまた廢らん。	sonkeigo	neutral	⌈ˢ愛ᵖnoun:common-nounʳアイ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ寛容ᵖnoun:common-noun:pos2-unk1ʳカンヨウ⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢ慈悲ᵖnoun:common-nounʳジヒ⌉⌈ˢありᵖnoun:common-nounʳアリ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ愛ᵖnoun:common-nounʳアイ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ妬まᵖverb:general:godan-ma:imperfectiveᵇ妬むᵈ妬むʳネタマ⌉⌈ˢずᵖauxiliary-verb:auxv-nu:conjunctiveʳズ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ愛ᵖnoun:common-nounʳアイ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ誇らᵖverb:general:godan-ra:imperfectiveᵇ誇るᵈ誇るʳホコラ⌉⌈ˢずᵖauxiliary-verb:auxv-nu:conjunctiveʳズ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ驕らᵖverb:general:godan-ra:imperfectiveᵇ驕るᵈ驕るʳオゴラ⌉⌈ˢずᵖauxiliary-verb:auxv-nu:conjunctiveʳズ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ非ᵖprefixʳヒ⌉⌈ˢ禮ᵖnoun:common-nounʳレイ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ行はᵖverb:general:classical-yodan-ha:imperfectiveᵇ行ふᵈ行ふʳオコナハ⌉⌈ˢずᵖauxiliary-verb:auxv-nu:conjunctiveʳズ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ己ᵖpronounʳオノレ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ利ᵖnoun:common-nounʳリ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ求めᵖverb:general:e-ichidan-ma:imperfectiveᵇ求めるᵈ求めるʳモトメ⌉⌈ˢずᵖauxiliary-verb:auxv-nu:conjunctiveʳズ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ憤ᵖnoun:common-noun⌉⌈ˢほらᵖverb:general:godan-ra:imperfectiveᵇほるᵈほるʳホラ⌉⌈ˢずᵖauxiliary-verb:auxv-nu:conjunctiveʳズ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ人ᵖnoun:common-nounʳヒト⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ惡ᵖnoun:common-nounʳアク⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ念はᵖverb:general:classical-yodan-ha:imperfectiveᵇ念ふᵈ念ふʳオモハ⌉⌈ˢずᵖauxiliary-verb:auxv-nu:conjunctiveʳズ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ不義ᵖnoun:common-nounʳフギ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ喜ばᵖverb:general:godan-ba:imperfectiveᵇ喜ぶᵈ喜ぶʳヨロコバ⌉⌈ˢずᵖauxiliary-verb:auxv-nu:conjunctiveʳズ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ眞理ᵖnoun:proper-noun:person-name:given-nameʳマリ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ喜ぶᵖverb:general:godan-ba:attributiveʳヨロコブ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ喜びᵖverb:general:godan-ba:conjunctiveᵇ喜ぶᵈ喜ぶʳヨロコビ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ凡そᵖadverbʳオヨソ⌉⌈ˢ事ᵖnoun:common-nounʳコト⌉⌈ˢ忍びᵖverb:general:godan-ba:conjunctiveᵇ忍ぶᵈ忍ぶʳシノビ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢおほよそᵖadverbʳオホヨソ⌉⌈ˢ事ᵖnoun:common-nounʳコト⌉⌈ˢ信じᵖverb:general:sa-irregular:conjunctiveᵇ信ずるᵈ信ずるʳシンジ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢおほよそᵖadverbʳオホヨソ⌉⌈ˢ事ᵖnoun:common-nounʳコト⌉⌈ˢ望みᵖverb:general:godan-ma:conjunctiveᵇ望むᵈ望むʳノゾミ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢおほよそᵖadverbʳオホヨソ⌉⌈ˢ事ᵖnoun:common-nounʳコト⌉⌈ˢ耐ᵖsuffix:noun-likeʳタイ⌉⌈ˢふるᵖverb:general:classical-lower-nidan-ha:attributiveᵇふᵈふʳフル⌉⌈ˢなりᵖauxiliary-verb:classical-auxv-nari-assertive:terminalʳナリ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ愛ᵖnoun:common-nounʳアイ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ長久ᵖnoun:common-nounʳチョウキュウ⌉⌈ˢまでᵖparticle:adverbial-particleʳマデ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ絶ᵖprefixʳゼッ⌉⌈ˢゆるᵖadjective:general:adjective:stemᵇゆるいᵈゆるいʳユル⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢなしᵖnoun:common-nounʳナシ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ然れᵖverb:general:classical-irregular-ra:imperativeᵇ然りᵈ然りʳシカレ⌉⌈ˢどᵖparticle:conjunctive-particleʳド⌉⌈ˢ預言ᵖnoun:common-noun:suru-possibleʳヨゲン⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ廢ᵖnoun:common-noun⌉⌈ˢれᵖauxiliary-verb:auxv-reru:conjunctiveᵇれるᵈれるʳレ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ異言ᵖnoun:common-nounʳイゲン⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ止みᵖverb:general:godan-ma:conjunctiveᵇ止むᵈ止むʳヤミ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ知識ᵖnoun:common-nounʳチシキ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢまたᵖadverbʳマタ⌉⌈ˢ廢ᵖnoun:common-noun⌉⌈ˢらんᵖnoun:common-nounʳラン⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
